epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,3269.89,1.05019,0.83226,0.97883,0.81635,0.64912,0.813,0.43852,1.71665,1.06991,1.41907,0.00055188,0.00055188,0.00055188
188,3287.85,1.08362,0.74671,0.97947,0.94943,0.57895,0.81021,0.43514,1.68281,1.07321,1.38985,0.000547164,0.000547164,0.000547164
189,3306.13,1.108,0.76761,0.99416,0.94943,0.57895,0.81021,0.43514,1.68281,1.07321,1.38985,0.000542448,0.000542448,0.000542448
190,3323.21,1.09061,0.76874,1.04511,0.95924,0.5743,0.79728,0.4043,1.69225,1.1015,1.39617,0.000537733,0.000537733,0.000537733
191,3342,1.15125,0.79922,1.00877,0.95924,0.5743,0.79728,0.4043,1.69225,1.1015,1.39617,0.000533017,0.000533017,0.000533017
192,3359.62,1.05263,0.75364,0.99392,0.91696,0.52982,0.72514,0.36015,1.75884,1.09525,1.4459,0.000528301,0.000528301,0.000528301
193,3376.57,1.13077,0.7848,1.00538,0.91696,0.52982,0.72514,0.36015,1.75884,1.09525,1.4459,0.000523586,0.000523586,0.000523586
194,3394.02,1.05222,0.72015,1.03735,0.88229,0.63913,0.74025,0.38019,1.76023,1.11799,1.44728,0.00051887,0.00051887,0.00051887
195,3412.04,1.064,0.73882,0.97885,0.88229,0.63913,0.74025,0.38019,1.76023,1.11799,1.44728,0.000514154,0.000514154,0.000514154
196,3428.78,1.10675,0.76672,1.02347,0.94622,0.62789,0.81245,0.44707,1.71992,1.08573,1.40343,0.000509438,0.000509438,0.000509438
197,3447.59,1.13124,0.75258,0.99023,0.94622,0.62789,0.81245,0.44707,1.71992,1.08573,1.40343,0.000504723,0.000504723,0.000504723
198,3467.1,1.07117,0.77742,0.98668,0.94042,0.61717,0.84418,0.4701,1.68564,1.06372,1.38159,0.000500007,0.000500007,0.000500007
199,3485.59,1.21822,0.81095,1.04146,0.94042,0.61717,0.84418,0.4701,1.68564,1.06372,1.38159,0.000495291,0.000495291,0.000495291
200,3502.75,1.06009,0.81454,1.08855,0.96274,0.61189,0.7953,0.42526,1.72927,1.0926,1.42099,0.000490576,0.000490576,0.000490576
201,3530.08,1.12992,0.77652,0.97895,0.96274,0.61189,0.7953,0.42526,1.72927,1.0926,1.42099,0.00048586,0.00048586,0.00048586
202,3548.62,1.00591,0.72835,1.01177,0.95543,0.6061,0.80955,0.41643,1.75882,1.11194,1.44273,0.000481144,0.000481144,0.000481144
203,3568.6,1.09424,0.80707,0.99933,0.95543,0.6061,0.80955,0.41643,1.75882,1.11194,1.44273,0.000476429,0.000476429,0.000476429
204,3586.58,1.07873,0.73945,1.00344,0.90837,0.59603,0.88722,0.48841,1.74192,1.10481,1.42867,0.000471713,0.000471713,0.000471713
205,3605.25,1.08528,0.73298,1.0051,0.90837,0.59603,0.88722,0.48841,1.74192,1.10481,1.42867,0.000466997,0.000466997,0.000466997
206,3624.2,1.10674,0.75292,0.98517,0.8801,0.61404,0.88281,0.50114,1.73185,1.08573,1.43098,0.000462281,0.000462281,0.000462281
207,3644.66,1.12422,0.7725,0.97002,0.8801,0.61404,0.88281,0.50114,1.73185,1.08573,1.43098,0.000457566,0.000457566,0.000457566
208,3663.5,1.07881,0.73565,0.99262,0.86682,0.62886,0.87015,0.50183,1.7696,1.10439,1.4674,0.00045285,0.00045285,0.00045285
209,3683.82,1.05784,0.75693,0.99333,0.86682,0.62886,0.87015,0.50183,1.7696,1.10439,1.4674,0.000448134,0.000448134,0.000448134
210,3701.5,1.03137,0.77417,1.0005,0.84948,0.57944,0.83903,0.42707,1.85005,1.11504,1.53676,0.000443419,0.000443419,0.000443419
211,3717.94,1.00903,0.70078,1.02081,0.84948,0.57944,0.83903,0.42707,1.85005,1.11504,1.53676,0.000438703,0.000438703,0.000438703
212,3734.87,1.01686,0.7048,1.00769,0.86673,0.57895,0.82511,0.41576,1.8969,1.13857,1.57413,0.000433987,0.000433987,0.000433987
213,3753.1,1.08755,0.76037,1.00077,0.86673,0.57895,0.82511,0.41576,1.8969,1.13857,1.57413,0.000429272,0.000429272,0.000429272
214,3770.84,1.10708,0.75664,1.02714,0.8736,0.57895,0.8249,0.42488,1.89693,1.15196,1.56091,0.000424556,0.000424556,0.000424556
215,3788.65,1.17828,0.7919,1.03281,0.8736,0.57895,0.8249,0.42488,1.89693,1.15196,1.56091,0.00041984,0.00041984,0.00041984
216,3806.81,1.05121,0.76218,0.995,0.87387,0.57895,0.87721,0.49032,1.82558,1.13615,1.49231,0.000415124,0.000415124,0.000415124
217,3825.67,1.12201,0.74932,0.99678,0.87387,0.57895,0.87721,0.49032,1.82558,1.13615,1.49231,0.000410409,0.000410409,0.000410409
218,3843.98,1.05322,0.74445,0.98302,0.86731,0.57895,0.8201,0.47086,1.75274,1.11431,1.43537,0.000405693,0.000405693,0.000405693
219,3861.79,1.09544,0.70108,1.00822,0.86731,0.57895,0.8201,0.47086,1.75274,1.11431,1.43537,0.000400977,0.000400977,0.000400977
220,3878.64,1.12378,0.69947,1.05046,0.80948,0.66667,0.73442,0.41196,1.73717,1.1226,1.4286,0.000396262,0.000396262,0.000396262
221,3897.11,1.13286,0.74546,1.0133,0.80948,0.66667,0.73442,0.41196,1.73717,1.1226,1.4286,0.000391546,0.000391546,0.000391546
222,3914.42,1.13321,0.73547,1.01202,0.8634,0.60317,0.70081,0.37381,1.75174,1.13487,1.44375,0.00038683,0.00038683,0.00038683
