epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,2559.64,1.17698,0.76968,1.04152,0.34109,0.18913,0.17419,0.06741,2.95554,1.67611,1.17728,0.000542448,0.000542448,0.000542448
190,2572.98,1.06127,0.711,1.0356,0.30914,0.18093,0.16684,0.07161,2.93362,1.69323,1.16114,0.000537733,0.000537733,0.000537733
191,2586.75,1.10501,0.74647,1.05267,0.30914,0.18093,0.16684,0.07161,2.93362,1.69323,1.16114,0.000533017,0.000533017,0.000533017
192,2600.04,1.06688,0.68526,1.05812,0.28935,0.18699,0.17029,0.07445,2.87355,1.71994,1.13132,0.000528301,0.000528301,0.000528301
193,2613.34,1.04887,0.70497,1.04597,0.28935,0.18699,0.17029,0.07445,2.87355,1.71994,1.13132,0.000523586,0.000523586,0.000523586
194,2626.22,1.06471,0.7099,1.04469,0.29237,0.24831,0.18472,0.07873,2.8455,1.73795,1.11544,0.00051887,0.00051887,0.00051887
195,2639.78,1.04866,0.67615,1.03102,0.29237,0.24831,0.18472,0.07873,2.8455,1.73795,1.11544,0.000514154,0.000514154,0.000514154
196,2653.22,1.05465,0.73656,1.06426,0.31312,0.19568,0.18824,0.0789,2.8608,1.74413,1.12111,0.000509438,0.000509438,0.000509438
197,2666.58,1.00674,0.69376,0.99644,0.31312,0.19568,0.18824,0.0789,2.8608,1.74413,1.12111,0.000504723,0.000504723,0.000504723
198,2680.19,0.9789,0.68203,0.98667,0.18792,0.39804,0.19537,0.07772,2.84172,1.77842,1.11531,0.000500007,0.000500007,0.000500007
199,2693.69,1.08711,0.75233,1.0511,0.18792,0.39804,0.19537,0.07772,2.84172,1.77842,1.11531,0.000495291,0.000495291,0.000495291
200,2707.64,1.02203,0.67557,1.00994,0.19466,0.40107,0.19832,0.07975,2.78727,1.81671,1.09217,0.000490576,0.000490576,0.000490576
201,2720.61,1.04403,0.6858,1.03749,0.19466,0.40107,0.19832,0.07975,2.78727,1.81671,1.09217,0.00048586,0.00048586,0.00048586
202,2734.26,1.00811,0.70901,1.0363,0.20647,0.42371,0.19941,0.07683,2.78081,1.83648,1.08675,0.000481144,0.000481144,0.000481144
203,2747.97,1.06368,0.68147,1.03966,0.20647,0.42371,0.19941,0.07683,2.78081,1.83648,1.08675,0.000476429,0.000476429,0.000476429
204,2761.58,0.98823,0.66834,1.03375,0.19561,0.39037,0.1976,0.07664,2.81407,1.81441,1.1001,0.000471713,0.000471713,0.000471713
205,2774.57,1.00333,0.69491,1.0503,0.19561,0.39037,0.1976,0.07664,2.81407,1.81441,1.1001,0.000466997,0.000466997,0.000466997
206,2788.57,0.93376,0.67532,0.98696,0.18918,0.38128,0.18708,0.07562,2.8618,1.81887,1.11554,0.000462281,0.000462281,0.000462281
207,2801.49,1.04364,0.67391,1.05006,0.18918,0.38128,0.18708,0.07562,2.8618,1.81887,1.11554,0.000457566,0.000457566,0.000457566
208,2814.88,1.05809,0.70245,1.05865,0.19172,0.38128,0.18897,0.07725,2.8532,1.82788,1.11562,0.00045285,0.00045285,0.00045285
209,2828.41,1.06105,0.7105,1.018,0.19172,0.38128,0.18897,0.07725,2.8532,1.82788,1.11562,0.000448134,0.000448134,0.000448134
210,2842.05,1.03259,0.67199,0.99908,0.18319,0.36096,0.18884,0.07375,2.80345,1.83498,1.09875,0.000443419,0.000443419,0.000443419
211,2855.22,1.01122,0.69456,1.00265,0.18319,0.36096,0.18884,0.07375,2.80345,1.83498,1.09875,0.000438703,0.000438703,0.000438703
212,2869.39,1.09143,0.70267,1.02618,0.17924,0.36096,0.18051,0.07516,2.78656,1.83111,1.09356,0.000433987,0.000433987,0.000433987
213,2882.77,1.01168,0.70146,0.99485,0.17924,0.36096,0.18051,0.07516,2.78656,1.83111,1.09356,0.000429272,0.000429272,0.000429272
214,2895.8,0.968,0.64131,0.98038,0.18568,0.37308,0.18636,0.07818,2.81857,1.80996,1.11626,0.000424556,0.000424556,0.000424556
215,2908.85,1.07081,0.69053,1.08115,0.18568,0.37308,0.18636,0.07818,2.81857,1.80996,1.11626,0.00041984,0.00041984,0.00041984
216,2924.13,0.94789,0.63725,0.97994,0.15488,0.2959,0.17287,0.07675,2.89191,1.80331,1.15332,0.000415124,0.000415124,0.000415124
217,2937.12,0.98487,0.71683,1.02696,0.15488,0.2959,0.17287,0.07675,2.89191,1.80331,1.15332,0.000410409,0.000410409,0.000410409
218,2950.2,0.94053,0.65561,1.05887,0.56117,0.13476,0.15922,0.07172,2.99883,1.80771,1.19241,0.000405693,0.000405693,0.000405693
219,2963.59,0.99479,0.66375,1.02708,0.56117,0.13476,0.15922,0.07172,2.99883,1.80771,1.19241,0.000400977,0.000400977,0.000400977
220,2977.2,1.06362,0.6798,1.01863,0.54057,0.13476,0.15366,0.06817,3.00834,1.78064,1.19925,0.000396262,0.000396262,0.000396262
221,2990.72,0.95105,0.64031,1.00569,0.54057,0.13476,0.15366,0.06817,3.00834,1.78064,1.19925,0.000391546,0.000391546,0.000391546
222,3004.93,1.01326,0.68281,1.0105,0.65836,0.12903,0.14928,0.06699,2.95872,1.71359,1.18234,0.00038683,0.00038683,0.00038683
223,3019.1,1.01794,0.68777,0.99566,0.65836,0.12903,0.14928,0.06699,2.95872,1.71359,1.18234,0.000382115,0.000382115,0.000382115
224,3032.84,0.96902,0.6599,1.00769,0.42039,0.16809,0.16337,0.07121,2.88461,1.66583,1.15544,0.000377399,0.000377399,0.000377399
225,3046.43,0.97884,0.665,1.01722,0.42039,0.16809,0.16337,0.07121,2.88461,1.66583,1.15544,0.000372683,0.000372683,0.000372683
226,3061.77,0.98986,0.65658,1.01214,0.44591,0.17415,0.17001,0.07369,2.86079,1.63618,1.14436,0.000367967,0.000367967,0.000367967
227,3078.42,0.96851,0.65097,1.03633,0.44591,0.17415,0.17001,0.07369,2.86079,1.63618,1.14436,0.000363252,0.000363252,0.000363252
228,3093.17,0.9977,0.64427,1.00575,0.46085,0.18005,0.18067,0.07606,2.84827,1.61209,1.13893,0.000358536,0.000358536,0.000358536
229,3107.54,0.97642,0.68434,1.02993,0.46085,0.18005,0.18067,0.07606,2.84827,1.61209,1.13893,0.00035382,0.00035382,0.00035382
230,3121.74,0.97599,0.67705,1.01852,0.48921,0.178,0.18638,0.0737,2.83212,1.60333,1.13264,0.000349105,0.000349105,0.000349105
231,3135.65,0.94537,0.67294,1.00733,0.48921,0.178,0.18638,0.0737,2.83212,1.60333,1.13264,0.000344389,0.000344389,0.000344389
232,3149.57,1.00385,0.67354,0.99686,0.31179,0.24133,0.21136,0.08212,2.8233,1.61326,1.12747,0.000339673,0.000339673,0.000339673
233,3164.07,0.9879,0.68665,1.03182,0.31179,0.24133,0.21136,0.08212,2.8233,1.61326,1.12747,0.000334958,0.000334958,0.000334958
234,3178.33,0.99141,0.68362,1.0028,0.32907,0.23315,0.21067,0.08535,2.81523,1.61725,1.12526,0.000330242,0.000330242,0.000330242
235,3193.44,0.99598,0.70772,1.02106,0.32907,0.23315,0.21067,0.08535,2.81523,1.61725,1.12526,0.000325526,0.000325526,0.000325526
236,3207.51,0.93343,0.61648,0.97273,0.28134,0.24742,0.21074,0.087,2.8171,1.62318,1.13026,0.00032081,0.00032081,0.00032081
237,3220.76,0.9739,0.64865,0.98119,0.28134,0.24742,0.21074,0.087,2.8171,1.62318,1.13026,0.000316095,0.000316095,0.000316095
238,3234.55,0.92302,0.62518,0.98374,0.33361,0.23832,0.214,0.08915,2.82307,1.64111,1.13707,0.000311379,0.000311379,0.000311379
239,3248.72,0.99573,0.70049,0.98501,0.33361,0.23832,0.214,0.08915,2.82307,1.64111,1.13707,0.000306663,0.000306663,0.000306663
240,3262.34,0.97492,0.65321,1.02429,0.29261,0.2478,0.20971,0.08864,2.81178,1.65391,1.13477,0.000301948,0.000301948,0.000301948
241,3276.1,0.96321,0.64941,0.96575,0.29261,0.2478,0.20971,0.08864,2.81178,1.65391,1.13477,0.000297232,0.000297232,0.000297232
242,3289.42,0.92528,0.62712,1.00736,0.28455,0.23832,0.20523,0.08926,2.79057,1.67812,1.12592,0.000292516,0.000292516,0.000292516
243,3304.04,0.96099,0.67908,0.99084,0.28455,0.23832,0.20523,0.08926,2.79057,1.67812,1.12592,0.000287801,0.000287801,0.000287801
244,3317.91,0.94814,0.64373,0.986,0.28941,0.27166,0.20193,0.08704,2.76489,1.70098,1.11555,0.000283085,0.000283085,0.000283085
245,3331.56,0.93319,0.6313,0.99132,0.28941,0.27166,0.20193,0.08704,2.76489,1.70098,1.11555,0.000278369,0.000278369,0.000278369
246,3345.19,0.89306,0.656,1.03812,0.25094,0.29358,0.19783,0.08014,2.7672,1.69381,1.11401,0.000273654,0.000273654,0.000273654
247,3358.99,1.03546,0.67748,1.00417,0.25094,0.29358,0.19783,0.08014,2.7672,1.69381,1.11401,0.000268938,0.000268938,0.000268938
248,3372.42,0.96289,0.64601,1.01584,0.31745,0.27166,0.19902,0.08116,2.78386,1.69217,1.11894,0.000264222,0.000264222,0.000264222
249,3386.51,0.94057,0.64128,0.97057,0.31745,0.27166,0.19902,0.08116,2.78386,1.69217,1.11894,0.000259506,0.000259506,0.000259506
250,3401.03,0.985,0.65423,1.01214,0.30703,0.26488,0.19645,0.08061,2.76949,1.68981,1.11472,0.000254791,0.000254791,0.000254791
251,3415.57,0.94462,0.64951,1.01438,0.30703,0.26488,0.19645,0.08061,2.76949,1.68981,1.11472,0.000250075,0.000250075,0.000250075
252,3430.2,0.93644,0.68372,1.01713,0.30517,0.26384,0.19326,0.07597,2.75148,1.684,1.10756,0.000245359,0.000245359,0.000245359
253,3443.29,0.87384,0.64942,0.95926,0.30517,0.26384,0.19326,0.07597,2.75148,1.684,1.10756,0.000240644,0.000240644,0.000240644
254,3456.5,0.8469,0.62334,0.97765,0.3493,0.20848,0.19631,0.07901,2.73843,1.65956,1.10334,0.000235928,0.000235928,0.000235928
255,3469.84,0.95698,0.63195,1.00948,0.3493,0.20848,0.19631,0.07901,2.73843,1.65956,1.10334,0.000231212,0.000231212,0.000231212
256,3483.24,0.97686,0.66164,0.98888,0.33632,0.20587,0.20358,0.08192,2.74065,1.65446,1.10389,0.000226497,0.000226497,0.000226497
257,3497,0.99304,0.65035,0.95467,0.33632,0.20587,0.20358,0.08192,2.74065,1.65446,1.10389,0.000221781,0.000221781,0.000221781
258,3510.2,0.95285,0.6386,1.00255,0.32343,0.20891,0.20574,0.08675,2.75075,1.64378,1.10845,0.000217065,0.000217065,0.000217065
259,3523.35,0.93668,0.65168,1.01223,0.32343,0.20891,0.20574,0.08675,2.75075,1.64378,1.10845,0.000212349,0.000212349,0.000212349
260,3536.42,0.87587,0.63617,0.99838,0.48702,0.18467,0.1997,0.08533,2.76703,1.6251,1.11468,0.000207634,0.000207634,0.000207634
261,3549.6,0.94937,0.64811,0.98676,0.48702,0.18467,0.1997,0.08533,2.76703,1.6251,1.11468,0.000202918,0.000202918,0.000202918
262,3562.89,0.91351,0.63591,1.00512,0.49342,0.18164,0.19524,0.08118,2.80032,1.61546,1.12484,0.000198202,0.000198202,0.000198202
263,3576.73,0.96276,0.6582,0.98628,0.49342,0.18164,0.19524,0.08118,2.80032,1.61546,1.12484,0.000193487,0.000193487,0.000193487
264,3590.71,0.96412,0.64137,0.98438,0.50552,0.17861,0.19318,0.08019,2.8186,1.62679,1.12902,0.000188771,0.000188771,0.000188771
265,3604.86,0.93127,0.65805,0.98562,0.50552,0.17861,0.19318,0.08019,2.8186,1.62679,1.12902,0.000184055,0.000184055,0.000184055
266,3619.46,0.95715,0.62244,0.97142,0.48223,0.17861,0.19705,0.08047,2.81359,1.63446,1.12422,0.00017934,0.00017934,0.00017934
267,3632.54,0.88218,0.60569,1.01936,0.48223,0.17861,0.19705,0.08047,2.81359,1.63446,1.12422,0.000174624,0.000174624,0.000174624
268,3646.3,0.90347,0.61985,0.96089,0.2698,0.22852,0.19579,0.08094,2.80174,1.65066,1.11771,0.000169908,0.000169908,0.000169908
269,3659.98,0.85275,0.6275,0.94745,0.2698,0.22852,0.19579,0.08094,2.80174,1.65066,1.11771,0.000165192,0.000165192,0.000165192
270,3673.34,0.93819,0.65277,1.00432,0.21682,0.27469,0.19349,0.08412,2.78542,1.65339,1.11122,0.000160477,0.000160477,0.000160477
271,3686.78,0.9073,0.63604,0.97264,0.21682,0.27469,0.19349,0.08412,2.78542,1.65339,1.11122,0.000155761,0.000155761,0.000155761
272,3701.07,0.84622,0.58551,0.94324,0.19632,0.28692,0.1968,0.08537,2.78187,1.64916,1.10738,0.000151045,0.000151045,0.000151045
273,3714.17,0.94078,0.64158,1.01865,0.19632,0.28692,0.1968,0.08537,2.78187,1.64916,1.10738,0.00014633,0.00014633,0.00014633
274,3726.88,0.91075,0.63381,1.02398,0.19211,0.27469,0.19067,0.08457,2.78729,1.65627,1.10581,0.000141614,0.000141614,0.000141614
275,3739.99,0.9126,0.64664,0.9852,0.19211,0.27469,0.19067,0.08457,2.78729,1.65627,1.10581,0.000136898,0.000136898,0.000136898
276,3753.5,0.90588,0.638,0.97343,0.19534,0.27469,0.19046,0.08433,2.79835,1.66505,1.1118,0.000132183,0.000132183,0.000132183
277,3766.73,0.80201,0.60727,0.96234,0.19534,0.27469,0.19046,0.08433,2.79835,1.66505,1.1118,0.000127467,0.000127467,0.000127467
278,3779.88,0.87368,0.69306,1.00662,0.33924,0.1877,0.18599,0.08204,2.81219,1.66734,1.12085,0.000122751,0.000122751,0.000122751
279,3793.56,0.90918,0.62013,0.97061,0.33924,0.1877,0.18599,0.08204,2.81219,1.66734,1.12085,0.000118035,0.000118035,0.000118035
280,3806.54,0.8639,0.61841,0.99825,0.36939,0.18991,0.19039,0.08261,2.82287,1.673,1.12805,0.00011332,0.00011332,0.00011332
281,3819.95,0.92569,0.63308,0.96048,0.36939,0.18991,0.19039,0.08261,2.82287,1.673,1.12805,0.000108604,0.000108604,0.000108604
282,3833.04,0.93391,0.66951,0.97831,0.35356,0.1877,0.17751,0.07345,2.82475,1.67854,1.13262,0.000103888,0.000103888,0.000103888
283,3847.25,0.97387,0.64231,0.98324,0.35356,0.1877,0.17751,0.07345,2.82475,1.67854,1.13262,9.91726e-05,9.91726e-05,9.91726e-05
284,3859.98,0.92032,0.63943,1.02038,0.32932,0.1877,0.17373,0.07136,2.81364,1.6961,1.12673,9.44569e-05,9.44569e-05,9.44569e-05
285,3875.87,0.98761,0.69289,0.95754,0.32932,0.1877,0.17373,0.07136,2.81364,1.6961,1.12673,8.97412e-05,8.97412e-05,8.97412e-05
286,3889.35,0.88611,0.60827,0.98663,0.30767,0.19659,0.17601,0.07551,2.80559,1.71998,1.11972,8.50255e-05,8.50255e-05,8.50255e-05
287,3903.1,0.85084,0.61066,0.95947,0.30767,0.19659,0.17601,0.07551,2.80559,1.71998,1.11972,8.03098e-05,8.03098e-05,8.03098e-05
288,3916.96,0.94505,0.6229,1.00003,0.29665,0.2077,0.17707,0.07494,2.81352,1.73059,1.11787,7.55941e-05,7.55941e-05,7.55941e-05
289,3930.84,0.96587,0.68141,0.95465,0.29665,0.2077,0.17707,0.07494,2.81352,1.73059,1.11787,7.08784e-05,7.08784e-05,7.08784e-05
290,3943.47,1.00409,0.72881,1.02798,0.32033,0.24096,0.17855,0.07558,2.82232,1.74312,1.11778,6.61627e-05,6.61627e-05,6.61627e-05
291,3956.45,0.91888,0.66204,1.01542,0.32033,0.24096,0.17855,0.07558,2.82232,1.74312,1.11778,6.1447e-05,6.1447e-05,6.1447e-05
292,3969.54,0.90387,0.69115,0.97419,0.32775,0.19376,0.17708,0.07601,2.81054,1.73141,1.11164,5.67313e-05,5.67313e-05,5.67313e-05
293,3982.71,0.96616,0.73118,0.9815,0.32775,0.19376,0.17708,0.07601,2.81054,1.73141,1.11164,5.20156e-05,5.20156e-05,5.20156e-05
294,3995.63,0.90717,0.66771,1.02536,0.31541,0.19376,0.17464,0.07532,2.8054,1.72513,1.10943,4.72999e-05,4.72999e-05,4.72999e-05
295,4008.52,0.95186,0.68656,0.99494,0.31541,0.19376,0.17464,0.07532,2.8054,1.72513,1.10943,4.25842e-05,4.25842e-05,4.25842e-05
296,4021.6,0.93587,0.78097,1.00622,0.31089,0.19679,0.17112,0.07454,2.80406,1.72487,1.11074,3.78685e-05,3.78685e-05,3.78685e-05
297,4034.77,0.88672,0.65507,0.9662,0.31089,0.19679,0.17112,0.07454,2.80406,1.72487,1.11074,3.31528e-05,3.31528e-05,3.31528e-05
298,4047.45,0.88339,0.66812,0.9946,0.35526,0.18776,0.16747,0.06912,2.8044,1.72783,1.11185,2.84371e-05,2.84371e-05,2.84371e-05
299,4060.43,0.875,0.64781,0.99518,0.35526,0.18776,0.16747,0.06912,2.8044,1.72783,1.11185,2.37214e-05,2.37214e-05,2.37214e-05
300,4073.38,0.88257,0.63923,1.01162,0.35806,0.18571,0.16517,0.07041,2.80537,1.735,1.11087,1.90057e-05,1.90057e-05,1.90057e-05
