epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1303.84,1.17384,0.75945,0.98214,0.33359,0.19002,0.17497,0.06182,2.93688,1.9489,1.00115,0.00055188,0.00055188,0.00055188
188,1311.13,1.07034,0.88127,1.00132,0.32726,0.20588,0.1644,0.054,2.93508,1.94871,0.99766,0.000547164,0.000547164,0.000547164
189,1317.52,1.08183,0.71015,0.97911,0.32726,0.20588,0.1644,0.054,2.93508,1.94871,0.99766,0.000542448,0.000542448,0.000542448
190,1324.46,1.05131,0.72195,0.96731,0.38169,0.19982,0.15815,0.05573,2.92111,1.94353,0.99544,0.000537733,0.000537733,0.000537733
191,1330.94,1.05933,0.73897,1.03164,0.38169,0.19982,0.15815,0.05573,2.92111,1.94353,0.99544,0.000533017,0.000533017,0.000533017
192,1337.74,1.09908,0.78616,0.97762,0.39723,0.19374,0.18159,0.06447,2.90694,1.93829,0.99672,0.000528301,0.000528301,0.000528301
193,1344.98,1.05202,0.73183,0.97506,0.39723,0.19374,0.18159,0.06447,2.90694,1.93829,0.99672,0.000523586,0.000523586,0.000523586
194,1352.34,1.11288,0.73145,0.97833,0.42913,0.1975,0.17535,0.06236,2.92218,1.96576,1.0011,0.00051887,0.00051887,0.00051887
195,1359.27,1.10499,0.79011,0.98262,0.42913,0.1975,0.17535,0.06236,2.92218,1.96576,1.0011,0.000514154,0.000514154,0.000514154
196,1366.07,1.10156,0.80462,1.00691,0.45027,0.20153,0.17396,0.06051,2.95739,1.96611,1.00844,0.000509438,0.000509438,0.000509438
197,1372.44,1.13013,0.79653,0.97011,0.45027,0.20153,0.17396,0.06051,2.95739,1.96611,1.00844,0.000504723,0.000504723,0.000504723
198,1379.36,1.13304,0.74806,0.99087,0.40802,0.19376,0.1866,0.05857,2.98173,1.93538,1.01172,0.000500007,0.000500007,0.000500007
199,1386,0.9726,0.67262,0.99379,0.40802,0.19376,0.1866,0.05857,2.98173,1.93538,1.01172,0.000495291,0.000495291,0.000495291
200,1393.15,1.14478,0.71675,0.98963,0.36983,0.18969,0.1808,0.05757,2.94592,1.87802,1.00054,0.000490576,0.000490576,0.000490576
201,1399.39,0.99852,0.65183,0.98559,0.36983,0.18969,0.1808,0.05757,2.94592,1.87802,1.00054,0.00048586,0.00048586,0.00048586
202,1405.54,1.06967,0.70823,1.00682,0.36636,0.18324,0.17924,0.0572,2.92606,1.86058,0.99526,0.000481144,0.000481144,0.000481144
203,1412.21,1.10468,0.73429,1.04598,0.36636,0.18324,0.17924,0.0572,2.92606,1.86058,0.99526,0.000476429,0.000476429,0.000476429
204,1419.27,1.11446,0.75919,0.9634,0.37466,0.17415,0.17386,0.05644,2.92992,1.8783,0.99593,0.000471713,0.000471713,0.000471713
205,1425.94,1.00692,0.69703,0.9921,0.37466,0.17415,0.17386,0.05644,2.92992,1.8783,0.99593,0.000466997,0.000466997,0.000466997
206,1432.69,1.02542,0.71811,1.01182,0.44225,0.16046,0.16576,0.05413,2.93454,1.93607,1.0004,0.000462281,0.000462281,0.000462281
207,1439.28,1.16516,0.73455,0.97918,0.44225,0.16046,0.16576,0.05413,2.93454,1.93607,1.0004,0.000457566,0.000457566,0.000457566
208,1445.97,1.0973,0.69333,0.99687,0.29961,0.18093,0.1562,0.05374,2.94487,1.97666,1.00589,0.00045285,0.00045285,0.00045285
209,1452.83,1.05471,0.69665,1.0352,0.29961,0.18093,0.1562,0.05374,2.94487,1.97666,1.00589,0.000448134,0.000448134,0.000448134
210,1460.17,1.05198,0.72272,1.00156,0.32889,0.18164,0.14918,0.05075,2.95215,2.01305,1.00559,0.000443419,0.000443419,0.000443419
211,1466.29,1.12143,0.70832,0.96863,0.32889,0.18164,0.14918,0.05075,2.95215,2.01305,1.00559,0.000438703,0.000438703,0.000438703
212,1472.53,1.03788,0.67033,0.97362,0.33177,0.18373,0.14823,0.05478,2.95073,2.00682,1.00704,0.000433987,0.000433987,0.000433987
213,1479.06,1.07221,0.68543,1.02508,0.33177,0.18373,0.14823,0.05478,2.95073,2.00682,1.00704,0.000429272,0.000429272,0.000429272
214,1485.46,1.07408,0.73474,1.03512,0.32275,0.1877,0.15075,0.05724,2.95864,1.98761,1.00962,0.000424556,0.000424556,0.000424556
215,1491.67,1.0128,0.70905,0.97337,0.32275,0.1877,0.15075,0.05724,2.95864,1.98761,1.00962,0.00041984,0.00041984,0.00041984
216,1498.4,1.06755,0.67953,0.99321,0.30799,0.19982,0.15304,0.05918,2.9348,1.93452,1.00681,0.000415124,0.000415124,0.000415124
217,1504.91,1.02442,0.75535,0.98989,0.30799,0.19982,0.15304,0.05918,2.9348,1.93452,1.00681,0.000410409,0.000410409,0.000410409
218,1512.02,1.14079,0.73552,1.07998,0.29833,0.19982,0.15928,0.06203,2.90637,1.90847,1.00153,0.000405693,0.000405693,0.000405693
219,1518.57,1.01134,0.66322,0.99284,0.29833,0.19982,0.15928,0.06203,2.90637,1.90847,1.00153,0.000400977,0.000400977,0.000400977
220,1524.99,1.06324,0.70064,0.95936,0.30065,0.20168,0.1604,0.06269,2.91091,1.89124,1.00334,0.000396262,0.000396262,0.000396262
221,1531.18,1.05689,0.69897,1.03438,0.30065,0.20168,0.1604,0.06269,2.91091,1.89124,1.00334,0.000391546,0.000391546,0.000391546
222,1537.82,1.05446,0.68529,0.95874,0.34305,0.19073,0.16267,0.06131,2.92015,1.8797,1.00565,0.00038683,0.00038683,0.00038683
223,1544.03,1.18355,0.73378,0.984,0.34305,0.19073,0.16267,0.06131,2.92015,1.8797,1.00565,0.000382115,0.000382115,0.000382115
224,1549.97,1.00268,0.76522,0.99617,0.32922,0.19407,0.16537,0.05688,2.94285,1.86608,1.00967,0.000377399,0.000377399,0.000377399
225,1557.08,1.10119,0.73777,0.97778,0.32922,0.19407,0.16537,0.05688,2.94285,1.86608,1.00967,0.000372683,0.000372683,0.000372683
226,1563.96,1.09893,0.66475,0.98691,0.35277,0.19376,0.16965,0.05872,2.94148,1.85839,1.0112,0.000367967,0.000367967,0.000367967
227,1570.31,1.06543,0.70856,0.97512,0.35277,0.19376,0.16965,0.05872,2.94148,1.85839,1.0112,0.000363252,0.000363252,0.000363252
228,1577.51,1.26009,0.85729,0.98633,0.36099,0.19124,0.17381,0.06193,2.91494,1.86418,1.00519,0.000358536,0.000358536,0.000358536
229,1584.3,1.2409,0.76401,0.98457,0.36099,0.19124,0.17381,0.06193,2.91494,1.86418,1.00519,0.00035382,0.00035382,0.00035382
230,1590.47,1.10311,0.71521,0.94836,0.36965,0.19002,0.18463,0.06531,2.90709,1.86536,1.0025,0.000349105,0.000349105,0.000349105
231,1597.03,1.12419,0.79238,0.95691,0.36965,0.19002,0.18463,0.06531,2.90709,1.86536,1.0025,0.000344389,0.000344389,0.000344389
232,1603.32,1.20281,0.82047,1.00697,0.36046,0.19305,0.18021,0.06884,2.89837,1.83912,1.00117,0.000339673,0.000339673,0.000339673
233,1610.3,1.0538,0.77166,0.99765,0.36046,0.19305,0.18021,0.06884,2.89837,1.83912,1.00117,0.000334958,0.000334958,0.000334958
234,1616.56,0.97775,0.79073,1.00726,0.33737,0.21194,0.17381,0.06916,2.90425,1.80591,1.00044,0.000330242,0.000330242,0.000330242
235,1622.77,1.02811,0.65989,0.96703,0.33737,0.21194,0.17381,0.06916,2.90425,1.80591,1.00044,0.000325526,0.000325526,0.000325526
236,1629.72,1.14652,0.72417,0.95412,0.36851,0.20285,0.18117,0.06975,2.96912,1.81215,1.01153,0.00032081,0.00032081,0.00032081
237,1636.5,1.00415,0.66487,0.98386,0.36851,0.20285,0.18117,0.06975,2.96912,1.81215,1.01153,0.000316095,0.000316095,0.000316095
238,1642.79,1.05425,0.76211,0.99747,0.37077,0.20303,0.18567,0.06844,3.03479,1.80775,1.02542,0.000311379,0.000311379,0.000311379
239,1649.22,1.05496,0.66961,0.974,0.37077,0.20303,0.18567,0.06844,3.03479,1.80775,1.02542,0.000306663,0.000306663,0.000306663
240,1655.74,1.22625,1.02445,1.13628,0.37671,0.19982,0.17339,0.0659,3.06359,1.83582,1.03112,0.000301948,0.000301948,0.000301948
241,1662.4,1.17433,0.69422,0.96104,0.37671,0.19982,0.17339,0.0659,3.06359,1.83582,1.03112,0.000297232,0.000297232,0.000297232
242,1668.55,1.25106,0.75148,1.03648,0.38634,0.19982,0.16617,0.0634,3.04787,1.82741,1.02738,0.000292516,0.000292516,0.000292516
243,1674.66,1.05571,0.65895,0.95686,0.38634,0.19982,0.16617,0.0634,3.04787,1.82741,1.02738,0.000287801,0.000287801,0.000287801
244,1680.74,1.20825,0.88388,1.0758,0.33563,0.17255,0.1692,0.06204,2.97538,1.83701,1.01421,0.000283085,0.000283085,0.000283085
245,1686.96,1.13219,0.73521,0.94102,0.33563,0.17255,0.1692,0.06204,2.97538,1.83701,1.01421,0.000278369,0.000278369,0.000278369
246,1693.76,1.03485,0.70587,1.01526,0.40108,0.16952,0.17105,0.0637,2.92058,1.84159,1.00259,0.000273654,0.000273654,0.000273654
247,1700,1.03295,0.73911,0.94258,0.40108,0.16952,0.17105,0.0637,2.92058,1.84159,1.00259,0.000268938,0.000268938,0.000268938
248,1706.52,1.29035,1.84245,0.973,0.36532,0.16946,0.16031,0.05961,2.93347,1.89501,1.00101,0.000264222,0.000264222,0.000264222
249,1713.35,1.05546,0.72492,0.97974,0.36532,0.16946,0.16031,0.05961,2.93347,1.89501,1.00101,0.000259506,0.000259506,0.000259506
250,1720.03,1.04409,0.66873,0.98333,0.3657,0.19545,0.16434,0.06177,2.94075,1.94669,1.00101,0.000254791,0.000254791,0.000254791
251,1726.91,1.11787,0.72713,0.96579,0.3657,0.19545,0.16434,0.06177,2.94075,1.94669,1.00101,0.000250075,0.000250075,0.000250075
252,1733.9,1.22885,0.74215,1.01395,0.34932,0.19982,0.16313,0.0609,2.94058,1.95545,1.00018,0.000245359,0.000245359,0.000245359
253,1740.39,1.00855,0.81872,1.00586,0.34932,0.19982,0.16313,0.0609,2.94058,1.95545,1.00018,0.000240644,0.000240644,0.000240644
254,1747.46,1.09612,0.73765,0.98039,0.36523,0.19125,0.16333,0.06166,2.946,1.94014,1.00328,0.000235928,0.000235928,0.000235928
255,1754.13,1.08536,0.71559,0.99721,0.36523,0.19125,0.16333,0.06166,2.946,1.94014,1.00328,0.000231212,0.000231212,0.000231212
256,1761.39,1.03071,0.69154,0.96267,0.39423,0.18467,0.1707,0.06696,2.94888,1.94517,1.00654,0.000226497,0.000226497,0.000226497
257,1767.54,1.03596,0.93738,1.01485,0.39423,0.18467,0.1707,0.06696,2.94888,1.94517,1.00654,0.000221781,0.000221781,0.000221781
258,1774.07,0.96482,0.63887,0.94069,0.38703,0.18467,0.16728,0.0665,2.95599,1.95157,1.00904,0.000217065,0.000217065,0.000217065
259,1780.73,0.86655,0.63235,0.95081,0.38703,0.18467,0.16728,0.0665,2.95599,1.95157,1.00904,0.000212349,0.000212349,0.000212349
260,1787.21,0.95466,0.67639,0.9583,0.35908,0.18872,0.16607,0.06544,2.94829,1.93464,1.00691,0.000207634,0.000207634,0.000207634
261,1794.22,1.10132,0.72382,0.95986,0.35908,0.18872,0.16607,0.06544,2.94829,1.93464,1.00691,0.000202918,0.000202918,0.000202918
262,1801.41,0.97737,0.7446,1.01955,0.34541,0.19819,0.17556,0.06922,2.92251,1.92398,1.0009,0.000198202,0.000198202,0.000198202
263,1808.38,1.03307,0.67611,0.97239,0.34541,0.19819,0.17556,0.06922,2.92251,1.92398,1.0009,0.000193487,0.000193487,0.000193487
264,1814.89,1.02386,0.66217,1.00014,0.33659,0.19941,0.16954,0.06529,2.89446,1.93822,0.99246,0.000188771,0.000188771,0.000188771
265,1821.84,1.11069,0.73316,0.97733,0.33659,0.19941,0.16954,0.06529,2.89446,1.93822,0.99246,0.000184055,0.000184055,0.000184055
266,1828.62,0.90054,0.62119,0.96111,0.36792,0.17487,0.16986,0.06418,2.88411,1.96371,0.98743,0.00017934,0.00017934,0.00017934
267,1835.29,1.11121,0.75976,0.9662,0.36792,0.17487,0.16986,0.06418,2.88411,1.96371,0.98743,0.000174624,0.000174624,0.000174624
268,1841.83,1.16366,0.76692,1.03084,0.3801,0.1877,0.16895,0.06356,2.89041,1.98635,0.98566,0.000169908,0.000169908,0.000169908
269,1848.12,0.98913,0.71268,0.97628,0.3801,0.1877,0.16895,0.06356,2.89041,1.98635,0.98566,0.000165192,0.000165192,0.000165192
270,1854.73,1.004,0.74782,0.97495,0.39036,0.1877,0.16727,0.06409,2.90012,2.00983,0.98712,0.000160477,0.000160477,0.000160477
271,1861.74,1.08322,0.67916,0.95523,0.39036,0.1877,0.16727,0.06409,2.90012,2.00983,0.98712,0.000155761,0.000155761,0.000155761
272,1867.98,0.90896,0.65818,0.97237,0.4138,0.1975,0.16522,0.0639,2.90115,2.03124,0.98826,0.000151045,0.000151045,0.000151045
273,1874.23,0.9294,0.68062,0.98204,0.4138,0.1975,0.16522,0.0639,2.90115,2.03124,0.98826,0.00014633,0.00014633,0.00014633
274,1880.5,0.96148,0.6835,0.96497,0.41265,0.19447,0.16576,0.06402,2.9029,2.05065,0.98938,0.000141614,0.000141614,0.000141614
275,1886.88,1.04046,0.70841,0.95356,0.41265,0.19447,0.16576,0.06402,2.9029,2.05065,0.98938,0.000136898,0.000136898,0.000136898
276,1893.39,0.9465,0.82493,1.06243,0.40758,0.20053,0.16523,0.06426,2.89762,2.02844,0.98999,0.000132183,0.000132183,0.000132183
277,1899.9,1.06892,0.78456,0.97704,0.40758,0.20053,0.16523,0.06426,2.89762,2.02844,0.98999,0.000127467,0.000127467,0.000127467
278,1906.65,1.00156,0.66613,0.96817,0.43074,0.18467,0.16605,0.06435,2.88807,2.01657,0.99065,0.000122751,0.000122751,0.000122751
279,1913.83,1.04768,0.65289,0.96851,0.43074,0.18467,0.16605,0.06435,2.88807,2.01657,0.99065,0.000118035,0.000118035,0.000118035
280,1920.54,0.97617,0.61511,0.9574,0.39343,0.19073,0.16598,0.06335,2.87715,1.99489,0.9911,0.00011332,0.00011332,0.00011332
281,1927.65,1.01195,0.67579,0.93555,0.39343,0.19073,0.16598,0.06335,2.87715,1.99489,0.9911,0.000108604,0.000108604,0.000108604
282,1934.38,0.94796,0.65553,0.94042,0.35322,0.19073,0.16848,0.06434,2.87002,1.97474,0.9905,0.000103888,0.000103888,0.000103888
283,1941.72,1.06833,0.70839,0.9277,0.35322,0.19073,0.16848,0.06434,2.87002,1.97474,0.9905,9.91726e-05,9.91726e-05,9.91726e-05
284,1948.81,1.00653,0.673,0.97499,0.39864,0.19073,0.16876,0.06441,2.8592,1.95667,0.98892,9.44569e-05,9.44569e-05,9.44569e-05
285,1955.52,0.95132,0.63936,0.9486,0.39864,0.19073,0.16876,0.06441,2.8592,1.95667,0.98892,8.97412e-05,8.97412e-05,8.97412e-05
286,1962.32,0.93675,0.67816,0.92951,0.40146,0.19073,0.16893,0.06397,2.85526,1.94281,0.98832,8.50255e-05,8.50255e-05,8.50255e-05
287,1968.87,1.02977,0.67796,0.93402,0.40146,0.19073,0.16893,0.06397,2.85526,1.94281,0.98832,8.03098e-05,8.03098e-05,8.03098e-05
288,1975.89,1.11243,0.72498,1.03002,0.38203,0.19073,0.16555,0.06328,2.86336,1.93877,0.98939,7.55941e-05,7.55941e-05,7.55941e-05
289,1983.31,1.14585,0.68374,1.02681,0.38203,0.19073,0.16555,0.06328,2.86336,1.93877,0.98939,7.08784e-05,7.08784e-05,7.08784e-05
290,1990.52,0.95771,0.63142,0.99967,0.37013,0.19073,0.17002,0.0642,2.86639,1.95138,0.99012,6.61627e-05,6.61627e-05,6.61627e-05
291,1996.87,1.01408,0.79341,0.95212,0.37013,0.19073,0.17002,0.0642,2.86639,1.95138,0.99012,6.1447e-05,6.1447e-05,6.1447e-05
292,2003.15,1.02633,0.73785,0.97691,0.35483,0.19073,0.16347,0.06434,2.87232,1.96197,0.99063,5.67313e-05,5.67313e-05,5.67313e-05
293,2009.48,1.06962,0.78919,1.09558,0.35483,0.19073,0.16347,0.06434,2.87232,1.96197,0.99063,5.20156e-05,5.20156e-05,5.20156e-05
294,2015.81,1.15636,0.76954,0.98148,0.35546,0.20232,0.16303,0.06287,2.87481,1.99921,0.99098,4.72999e-05,4.72999e-05,4.72999e-05
295,2022.21,1.04993,0.71017,0.95586,0.35546,0.20232,0.16303,0.06287,2.87481,1.99921,0.99098,4.25842e-05,4.25842e-05,4.25842e-05
296,2028.52,0.9793,0.68908,1.03998,0.40997,0.19073,0.16384,0.063,2.87474,2.02037,0.99114,3.78685e-05,3.78685e-05,3.78685e-05
297,2034.93,1.03675,0.82932,1.00252,0.40997,0.19073,0.16384,0.063,2.87474,2.02037,0.99114,3.31528e-05,3.31528e-05,3.31528e-05
298,2041.28,0.98011,0.69265,0.93582,0.30314,0.20132,0.16182,0.0603,2.87548,2.05483,0.99143,2.84371e-05,2.84371e-05,2.84371e-05
299,2047.63,0.9229,0.68185,0.99001,0.30314,0.20132,0.16182,0.0603,2.87548,2.05483,0.99143,2.37214e-05,2.37214e-05,2.37214e-05
300,2053.92,1.2467,0.81759,0.96917,0.29294,0.20879,0.15929,0.05878,2.87553,2.08869,0.99171,1.90057e-05,1.90057e-05,1.90057e-05
